Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171130,44,37,36.57,14,42.86%,20.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171129,49,34,67.14,8,12.50%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171128,43,32,36.25,5,40.00%,16.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171127,25,24,56.94,7,71.43%,32.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171126,43,34,110.46,14,57.14%,34.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171125,33,24,88.96,8,50.00%,21.21%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171124,19,16,27.54,9,66.67%,31.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171123,7,7,187.33,1,0.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171122,23,18,21.41,7,28.57%,26.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171121,36,26,25.00,14,20.00%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171120,41,34,31.73,12,58.33%,26.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171119,22,15,29.72,2,50.00%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171118,14,9,21.82,1,100.00%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171117,30,23,17.50,8,62.50%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171116,71,49,65.50,24,41.67%,21.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171115,58,39,41.98,11,18.18%,18.97%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171114,70,55,63.40,21,23.81%,18.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171113,62,51,77.16,18,33.33%,19.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171112,32,29,51.91,8,37.50%,28.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171111,20,17,42.50,5,60.00%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171110,52,39,93.61,12,33.33%,26.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171109,48,35,43.31,16,37.50%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171108,54,46,64.39,23,39.13%,24.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171107,65,47,45.19,11,27.27%,9.23%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171106,31,27,21.30,9,33.33%,25.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171105,37,27,37.77,5,60.00%,16.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171104,26,22,47.50,5,60.00%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171103,29,25,17.84,5,20.00%,13.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171102,49,41,56.00,16,25.00%,16.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171101,68,47,29.25,10,30.00%,11.76%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171031,73,47,47.66,13,15.38%,15.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171030,63,44,24.64,7,57.14%,25.40%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171029,44,30,47.37,10,40.00%,20.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171028,31,24,39.88,3,0.00%,19.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171027,45,29,85.79,6,16.67%,15.56%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171026,56,41,62.33,9,44.44%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171025,65,49,32.00,12,41.67%,27.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171024,64,52,34.16,12,25.00%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171023,43,38,45.97,11,27.27%,23.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171022,41,35,42.39,8,37.50%,19.51%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171021,37,27,18.53,6,33.33%,18.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171020,47,37,24.49,9,62.50%,17.02%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171019,62,43,70.15,10,10.00%,14.52%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171018,58,38,22.13,11,18.18%,17.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171017,47,26,24.12,2,0.00%,10.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171016,45,30,31.53,7,57.14%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171015,33,24,73.29,6,66.67%,15.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171014,37,29,34.07,5,80.00%,21.62%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171013,32,23,23.28,5,40.00%,9.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171012,38,34,109.45,10,30.00%,18.42%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171011,48,39,37.31,4,50.00%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171010,58,40,85.57,12,33.33%,12.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171009,42,32,76.94,3,0.00%,19.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171008,42,30,74.72,8,12.50%,7.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171007,34,28,26.38,12,25.00%,14.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171006,39,27,42.16,9,33.33%,17.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171005,54,34,17.35,6,33.33%,14.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171004,50,40,64.17,10,40.00%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171003,61,46,36.92,7,14.29%,13.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171002,48,37,23.70,8,50.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20171001,42,37,69.91,10,20.00%,19.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170930,35,25,22.46,5,20.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170929,35,28,68.50,6,50.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170928,39,29,35.20,4,50.00%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170927,66,49,38.38,11,36.36%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170926,53,45,54.23,9,44.44%,18.87%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170925,52,36,16.51,14,50.00%,32.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170924,24,21,25.89,3,100.00%,20.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170923,37,27,43.97,3,66.67%,16.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170922,30,27,24.00,6,66.67%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170921,57,42,38.04,9,22.22%,14.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170920,49,40,49.12,4,50.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170919,35,28,23.26,8,37.50%,22.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170918,50,42,47.19,10,30.00%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170917,29,25,37.67,7,28.57%,27.59%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170916,15,13,36.17,4,0.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170915,23,17,27.72,5,40.00%,21.74%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170914,52,39,54.12,10,40.00%,19.23%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170913,53,41,65.55,13,38.46%,16.98%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170912,63,46,19.84,15,46.67%,20.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170911,44,30,44.27,6,33.33%,15.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170910,33,27,70.52,5,20.00%,24.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170909,31,25,34.15,9,22.22%,16.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170908,38,29,31.19,4,50.00%,18.42%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170907,45,34,43.42,13,61.54%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170906,44,36,24.05,14,21.43%,13.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170905,54,40,31.31,12,25.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170904,49,38,43.93,12,16.67%,12.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170903,28,20,88.70,5,40.00%,17.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170902,19,14,46.94,4,0.00%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170901,30,24,31.67,11,72.73%,40.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170831,42,33,51.39,11,36.36%,26.19%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170830,63,49,65.57,15,33.33%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170829,48,30,20.55,9,44.44%,20.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170828,39,32,93.60,9,22.22%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170827,31,24,57.65,10,70.00%,35.48%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170826,20,17,114.25,4,25.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170825,40,25,37.75,5,0.00%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170824,29,25,55.10,12,50.00%,27.59%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170823,51,41,63.16,7,42.86%,15.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170822,45,40,90.97,14,42.86%,24.44%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170821,39,29,19.77,8,62.50%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170820,39,28,60.50,8,25.00%,12.82%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170819,32,21,59.33,7,14.29%,15.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170818,32,22,27.74,5,40.00%,15.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170817,34,23,43.52,11,36.36%,14.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170816,42,29,82.24,9,44.44%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170815,31,23,21.36,6,83.33%,19.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170814,32,23,34.89,6,50.00%,15.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170813,22,18,25.59,7,28.57%,22.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170812,31,23,54.50,6,83.33%,22.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170811,26,21,84.90,9,33.33%,19.23%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170810,26,21,49.59,4,75.00%,34.62%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170809,29,18,60.63,7,14.29%,17.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170808,29,24,43.25,6,33.33%,31.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170807,30,23,68.08,4,25.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170806,30,24,48.75,9,33.33%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170805,42,20,16.51,5,0.00%,11.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170804,20,17,56.06,6,66.67%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170803,40,31,56.97,8,37.50%,17.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170802,29,25,60.55,9,55.56%,31.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170801,41,34,32.03,10,40.00%,29.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170731,33,22,44.10,10,10.00%,6.06%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170730,23,17,97.44,9,33.33%,21.74%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170729,12,8,16.33,3,66.67%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170728,22,16,59.29,2,0.00%,4.55%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170727,34,25,80.27,10,40.00%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170726,20,14,157.20,4,25.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170725,40,31,81.67,9,55.56%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170724,31,24,20.05,8,37.50%,29.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170723,16,11,15.17,2,100.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170722,30,23,121.21,6,16.67%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170721,39,30,25.41,11,36.36%,25.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170720,38,28,36.72,6,33.33%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170719,21,15,205.53,5,20.00%,19.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170718,47,39,41.44,15,53.33%,31.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170717,28,24,37.30,7,57.14%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170716,23,19,56.14,11,45.45%,39.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170715,19,18,79.54,1,0.00%,31.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170714,27,18,25.40,11,0.00%,7.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170713,43,29,42.98,1,100.00%,6.98%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170712,24,17,75.82,4,25.00%,8.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170711,29,25,90.73,12,41.67%,24.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170710,28,23,73.41,6,50.00%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170709,25,16,66.95,3,0.00%,12.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170708,26,22,73.95,7,57.14%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170707,32,21,62.67,9,44.44%,15.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170706,32,26,30.12,8,37.50%,21.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170705,30,24,25.27,7,57.14%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170704,16,12,37.15,2,50.00%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170703,14,14,29.80,7,57.14%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170702,12,10,34.50,3,33.33%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170701,10,8,21.63,2,50.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170630,24,20,30.79,7,28.57%,20.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170629,22,19,67.43,7,85.71%,36.36%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170628,47,28,47.69,10,50.00%,17.02%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170627,27,25,153.00,9,77.78%,44.44%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170626,31,27,54.19,8,50.00%,32.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170625,7,7,22.80,2,100.00%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170624,15,10,97.82,3,0.00%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170623,9,8,44.88,3,33.33%,11.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170622,22,16,61.18,5,20.00%,22.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170621,30,26,36.55,8,37.50%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170620,33,21,61.88,11,27.27%,21.21%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170619,20,14,45.00,1,0.00%,0.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170618,28,22,59.90,9,55.56%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170617,19,18,91.91,4,100.00%,42.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170616,20,16,39.23,4,75.00%,35.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170615,12,9,55.56,4,25.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170614,27,24,73.14,7,28.57%,18.52%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170613,28,24,50.83,10,40.00%,17.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170612,17,16,91.31,5,20.00%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170611,18,15,63.24,3,0.00%,5.56%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170610,17,15,50.25,6,16.67%,29.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170609,22,19,37.27,6,50.00%,31.82%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170608,28,24,29.81,4,75.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170607,28,23,27.10,9,44.44%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170606,47,35,33.05,14,35.71%,19.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170605,59,49,69.13,21,28.57%,20.34%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170604,24,18,27.30,7,28.57%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170603,20,17,100.21,6,66.67%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170602,33,27,39.75,9,33.33%,27.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170601,42,30,76.24,11,36.36%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170531,35,24,24.57,4,25.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170530,31,26,50.83,9,33.33%,25.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170529,18,17,37.14,4,25.00%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170528,25,18,31.88,7,42.86%,32.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170527,24,20,49.39,4,50.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170526,21,19,23.71,8,62.50%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170525,24,18,32.22,11,36.36%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170524,21,21,34.33,11,81.82%,57.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170523,28,26,33.50,13,84.62%,50.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170522,39,36,128.67,17,76.47%,53.85%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170521,28,25,59.00,10,90.00%,35.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170520,20,13,18.15,7,57.14%,35.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170519,21,19,117.92,12,66.67%,42.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170518,45,37,31.58,8,87.50%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/media-studies,20170517,19,18,31.38,7,42.86%,31.58%,0.00
